"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","geneSymbol"
"ENSG00000136367",118.540010583406,-0.152132274403912,0.277492076786005,-0.548240065683866,0.58352707468253,0.847053322365623,"ZFHX2"
"ENSG00000136371",119.258831254158,0.219527319808681,0.293572478100196,0.747778951314901,0.454593500213043,0.768550853212088,"MTHFS"
"ENSG00000136378",30.3203800955591,0.604571816009841,0.566579297762904,1.06705595915161,0.285946567498834,0.623866939166304,"ADAMTS7"
"ENSG00000136379",1025.65800527011,0.724331186630997,0.113633498401536,6.37427516375053,1.83830281187506e-10,1.19260817763172e-08,"ABHD17C"
"ENSG00000136381",3248.2931368342,0.86623292808804,0.102005766866963,8.49199956721851,2.03111769601805e-17,3.18550245257045e-15,"IREB2"
"ENSG00000136383",9.44167888763045,1.06688125927079,1.07564155349709,0.991855749531224,0.321267897689982,0.661368882284181,"ALPK3"
"ENSG00000136404",0.147554999871547,-0.814209446102244,4.0804728567969,-0.199538013038367,0.841841911053772,NA,"TM6SF1"
"ENSG00000136425",2.18652777917793,0.198788432676432,2.11410355835124,0.094029657105097,0.92508559813626,NA,"CIB2"
"ENSG00000136436",2199.51955371179,-0.0938969092124135,0.129106249654699,-0.727283996425777,0.467051999717319,0.777489489224399,"CALCOCO2"
"ENSG00000136444",1047.24278628111,0.0692345425207923,0.106695063402744,0.648901086074166,0.516402312692959,0.809427805088498,"RSAD1"
"ENSG00000136448",5184.3351510938,-0.0201042529295566,0.0671993030036216,-0.299173533518243,0.764807642200555,0.92647101363972,"NMT1"
"ENSG00000136449",8.06342531875893,2.21320521409196,1.30287286831506,1.69871156880731,0.0893735425889643,0.329354065132881,"MYCBPAP"
"ENSG00000136450",14398.8206872897,-0.0112074252827124,0.0670895822694529,-0.167051648014439,0.867329410599782,0.962169341074867,"SRSF1"
"ENSG00000136451",2961.53146382873,-0.285060026539419,0.0897854245575942,-3.17490314206359,0.00149886523391509,0.0182243112620911,"VEZF1"
"ENSG00000136457",0,NA,NA,NA,NA,NA,"CHAD"
"ENSG00000136463",862.142908814343,-0.0616366766495038,0.109358157721601,-0.563622119589976,0.573011329818619,0.841500173553052,"TACO1"
"ENSG00000136478",2715.55280814321,-0.209345219120593,0.0895171288997549,-2.33860515516563,0.0193558777639107,0.122810231499691,"TEX2"
"ENSG00000136485",8232.93494748494,0.0785193611997052,0.0655361184965609,1.1981082035523,0.230874895579399,0.564058237022023,"DCAF7"
"ENSG00000136487",0,NA,NA,NA,NA,NA,"GH2"
"ENSG00000136488",0,NA,NA,NA,NA,NA,"CSH1"
"ENSG00000136490",552.966132869497,-0.557645176623954,0.147035177883477,-3.79259701420485,0.000149079979258633,0.0027353328140152,"LIMD2"
"ENSG00000136492",4558.28851038537,0.0926711429281904,0.0895883589146693,1.03441054229442,0.300944278022867,0.640393230668258,"BRIP1"
"ENSG00000136504",3802.58080680701,-0.0723723445577355,0.0851238334782697,-0.85020072053276,0.395213501216416,0.724277363407957,"KAT7"
"ENSG00000136514",1.17040662622282,0.478310908221542,2.57335267307573,0.185870717692905,0.852546145918643,NA,"RTP4"
"ENSG00000136518",3313.84668169947,0.0368080564089104,0.0849344842618591,0.433369987806467,0.664746000342189,0.88410232912298,"ACTL6A"
"ENSG00000136521",1903.77529985565,0.299669240512307,0.116566026552084,2.57081114777821,0.0101460638453587,0.0773475768560286,"NDUFB5"
"ENSG00000136522",1778.09396656304,0.173813416847608,0.0879155759620576,1.97704917411474,0.0480360720588565,0.223817337190299,"MRPL47"
"ENSG00000136527",10901.1473886565,0.0754406237071583,0.0690615394094642,1.09236811620825,0.274671331383725,0.61309427122834,"TRA2B"
"ENSG00000136531",13.6649924684111,-1.70770388298497,0.720788783337873,-2.3692153963285,0.0178258685588333,0.115635283380709,"SCN2A"
"ENSG00000136535",3.28315284891809,-1.04381768800112,1.53621564278964,-0.679473414361044,0.496837947152442,NA,"TBR1"
"ENSG00000136536",3166.61457719125,-0.0742768687823663,0.0771710436190374,-0.962496621777484,0.33580019933833,0.675867981573808,"MARCHF7"
"ENSG00000136541",0.992788228429222,2.45563071174767,3.07910418170006,0.797514655834687,0.425152194577029,NA,"ERMN"
"ENSG00000136542",479.387977178729,0.0966615866570683,0.165637531698433,0.583572972054756,0.55950764875866,0.834468031269691,"GALNT5"
"ENSG00000136546",7.89730062794399,0.0100825485184854,1.03758818021314,0.00971729315229312,0.992246843837493,0.998345931560688,"SCN7A"
"ENSG00000136560",653.868755753992,-0.289588879432451,0.114000175681712,-2.54024941365863,0.0110773441844041,0.0821972521611685,"TANK"
"ENSG00000136573",4.57913845793706,0.342989687840016,1.40805386127524,0.243591312287854,0.807547357445511,0.94277083270758,"BLK"
"ENSG00000136574",0.322028380990536,-1.73121202004442,4.0360052814064,-0.428941961007831,0.667965462494085,NA,"GATA4"
"ENSG00000136603",3016.87316044999,-0.308721437817978,0.112781489530682,-2.73734137669808,0.00619379821700542,0.0537502960527798,"SKIL"
"ENSG00000136628",9526.60102939734,-0.0955279192076925,0.0819486320442322,-1.16570486687479,0.243733791761935,0.579181475746146,"EPRS1"
"ENSG00000136630",353.957392412904,-0.627003181349584,0.15940386821918,-3.93342513173806,8.3743931000644e-05,0.00168575341037339,"HLX"
"ENSG00000136631",1114.18218734158,0.00272018264589843,0.109121486824523,0.0249280203657115,0.980112377155502,0.995131706741636,"VPS45"
"ENSG00000136634",0.493488557194141,2.50651477934805,3.99999143891346,0.626630035995504,0.530901774959536,NA,"IL10"
"ENSG00000136636",3237.83323441014,-0.0283302266744019,0.0757551412926695,-0.373971009636851,0.708425884802635,0.901713337919903,"KCTD3"
"ENSG00000136643",1676.11854020306,-0.121562113249037,0.0949344765491196,-1.28048436845954,0.20037483881453,0.522415615547442,"RPS6KC1"
"ENSG00000136682",376.497976839738,-0.191380554919917,0.177466856219488,-1.07840167452575,0.280854540050232,0.618615249518878,"ZNG1B"
"ENSG00000136688",0,NA,NA,NA,NA,NA,"IL36G"
"ENSG00000136689",1.33887453692656,0.561140126209509,2.30133798788932,0.243832122514156,0.807360840867542,NA,"IL1RN"
"ENSG00000136694",0,NA,NA,NA,NA,NA,"IL36A"
"ENSG00000136695",0,NA,NA,NA,NA,NA,"IL36RN"
"ENSG00000136696",0.747520698595338,3.08940267460349,3.74413093133037,0.825132115106284,0.409296588662441,NA,"IL36B"
"ENSG00000136697",0.166890525411304,1.10934390554024,4.0804728567969,0.27186650774858,0.785724664529813,NA,"IL1F10"
"ENSG00000136698",0,NA,NA,NA,NA,NA,"CFC1"
"ENSG00000136699",4587.02416859575,-0.0208391759563639,0.0759636573996427,-0.274330866492243,0.783830366009884,0.93340511352181,"SMPD4"
"ENSG00000136709",2566.01801826575,-0.212665531696235,0.0807559793285175,-2.63343387653199,0.00845262925994212,0.0670317982646564,"WDR33"
"ENSG00000136710",210.163967098177,-0.223656938643519,0.197352809200617,-1.13328479867831,0.257094673345551,0.593230967742582,"CCDC115"
"ENSG00000136715",1498.60225686624,-0.0830776721854207,0.133350846426217,-0.62300071137072,0.533284054368903,0.820556133570928,"SAP130"
"ENSG00000136717",578.009100562616,-0.508588358180514,0.159706907203246,-3.18451072083736,0.00144998939790132,0.0177852154394061,"BIN1"
"ENSG00000136718",1822.12924389771,-0.23163238658467,0.101370749964769,-2.28500219900883,0.0223126988190458,0.13503070962284,"IMP4"
"ENSG00000136720",581.030024866666,0.35464213726617,0.142639373750948,2.48628501331885,0.0129084537428783,0.0917795606348835,"HS6ST1"
"ENSG00000136731",7171.71948820012,-0.0875720400880241,0.075016031626563,-1.16737766833583,0.243057885469052,0.578657319867185,"UGGT1"
"ENSG00000136732",0.546501923178411,1.4366796967359,3.7852904210703,0.379542792473417,0.704284833318386,NA,"GYPC"
"ENSG00000136738",2111.55846239558,-0.0559758819593457,0.0906377476150375,-0.617578033791065,0.536853528035258,0.822616877858605,"STAM"
"ENSG00000136750",1.03308427556408,2.37776154751554,3.01838634665139,0.787759178063286,0.430837583188529,NA,"GAD2"
"ENSG00000136754",2063.57527689828,-0.213528006603173,0.101793839641519,-2.09765156079328,0.0359359367874169,0.185052318413749,"ABI1"
"ENSG00000136758",8842.56411352931,0.0117243452468134,0.0637526287728122,0.183903714599661,0.854088990683526,0.957781125041316,"YME1L1"
"ENSG00000136770",824.056791491672,0.116898556021526,0.113261624804849,1.03211088683341,0.302020174366602,0.641698526465618,"DNAJC1"
"ENSG00000136783",709.409232701293,-0.128479986469127,0.117369059164632,-1.09466657893977,0.273662735532151,0.611783535813225,"NIPSNAP3A"
"ENSG00000136802",5893.9506579698,-0.271612793756311,0.0839257654061957,-3.23634574485822,0.00121070642663168,0.0153273915484391,"LRRC8A"
"ENSG00000136807",1921.29166973367,-0.0282100371886105,0.117534944592363,-0.240014042516881,0.810319370397031,0.943603658276732,"CDK9"
"ENSG00000136810",7566.53383806797,0.107589513712144,0.0851079162924544,1.26415401056743,0.206174753952298,0.529487196920077,"TXN"
"ENSG00000136811",207.266072728027,0.0330306828006344,0.202428387924672,0.163172187158483,0.870382864126913,0.963420911820347,"ODF2"
"ENSG00000136813",11354.7093812363,0.0177406905454349,0.0667573425970684,0.265748902746377,0.79043259814973,0.936280015251802,"ECPAS"
"ENSG00000136816",1694.72020003746,-0.0420523937126985,0.0962384149528728,-0.436960581003867,0.662139935854056,0.883534883738592,"TOR1B"
"ENSG00000136819",1162.51993519985,-0.0781944417927778,0.0931226000370955,-0.839693498266038,0.401080260370961,0.727646190629538,"C9orf78"
"ENSG00000136824",6105.8778004663,-0.113813410785086,0.0697750677889866,-1.63114726207476,0.102859250157845,0.358447289800282,"SMC2"
"ENSG00000136826",2208.25400574558,-0.295902700072175,0.0937671963318373,-3.15571662210088,0.00160104328419078,0.0191721669479746,"KLF4"
"ENSG00000136827",1488.95238039506,-0.0242310336475268,0.0998022369810055,-0.242790486270748,0.808167705954778,0.942990152043751,"TOR1A"
"ENSG00000136828",102.480578245907,0.950944664934077,0.358792420299757,2.65040343979285,0.00803957047579291,0.0649031591534027,"RALGPS1"
"ENSG00000136830",25734.0197682006,-0.0773176123161783,0.0667513355389351,-1.15829311416668,0.246744440448972,0.581545038081806,"NIBAN2"
"ENSG00000136834",0,NA,NA,NA,NA,NA,"OR1J1"
"ENSG00000136839",0,NA,NA,NA,NA,NA,"OR13C9"
"ENSG00000136840",834.685497523016,0.215163274639455,0.186823745028872,1.15169126176227,0.249447964304579,0.584590514344433,"ST6GALNAC4"
"ENSG00000136842",16.4260829638428,1.3088141510278,0.67317965131248,1.94422714423414,0.0518680658351744,0.234830923627076,"TMOD1"
"ENSG00000136848",367.332574501852,0.464411713269915,0.534251470467688,0.869275498415316,0.384696461026532,0.714708065718528,"DAB2IP"
"ENSG00000136854",1976.18242835175,-0.119844785704529,0.0949825753475153,-1.26175548795187,0.207036783622791,0.53061592934199,"STXBP1"
"ENSG00000136856",213.324372121993,0.382379163191688,0.221275550767019,1.72806784060068,0.0839760623467266,0.316802734971747,"SLC2A8"
"ENSG00000136859",150.749105056958,0.789839280980943,0.724181981131537,1.09066408935889,0.275420717555002,0.613654255681779,"ANGPTL2"
"ENSG00000136861",2697.4015284172,-0.2032624713349,0.08652743170345,-2.34911018775559,0.0188183369804673,0.120440338978791,"CDK5RAP2"
"ENSG00000136866",196.835894991369,-0.184886876672608,0.207196304594636,-0.892327095477525,0.372217635188225,0.705472103648255,"ZFP37"
"ENSG00000136867",289.840046266597,-0.248702790874332,0.161097034549281,-1.54380738025473,0.122635002891873,0.398921835826685,"SLC31A2"
"ENSG00000136868",2459.4420632202,0.151512094446842,0.0955398961259293,1.58585157186206,0.112772983668108,0.377092688506442,"SLC31A1"
"ENSG00000136869",1219.74176258092,-1.39338546993351,0.108605586854736,-12.8297770886982,1.11685043619949e-37,6.01386731545552e-35,"TLR4"
"ENSG00000136870",306.41690669306,0.0574904404688934,0.17017903589884,0.337823282199504,0.735496363651939,0.914265516686405,"ZNF189"
"ENSG00000136872",0.295109999743095,-1.62199813945227,4.04599055421751,-0.400890243740563,0.688500933224231,NA,"ALDOB"
"ENSG00000136874",1514.0134788619,0.136735778600559,0.113511612226806,1.20459727351374,0.228358809776982,0.560051989048171,"STX17"
"ENSG00000136875",5396.27831306337,-0.0321881514578616,0.0715454402731838,-0.449898013555535,0.652783979989275,0.878756034395563,"PRPF4"
"ENSG00000136877",2487.28800682046,-0.0199993556604895,0.086177841519644,-0.232070742406918,0.816483068748996,0.945841741331001,"FPGS"
"ENSG00000136878",874.22433561297,0.218868612878435,0.145042915179287,1.50899209801384,0.13130080215905,0.414123210747436,"USP20"
"ENSG00000136881",25.4686915041179,0.302106466458382,0.611199929074763,0.4942841975059,0.62110548377583,0.865913349867503,"BAAT"
"ENSG00000136883",0.393215597169654,2.14957582281753,4.02575538916633,0.533955895234527,0.593372048821492,NA,"KIF12"
"ENSG00000136888",1385.51471005371,-0.11891715768599,0.0969771092477708,-1.22623945597475,0.220108577439624,0.548850544714508,"ATP6V1G1"
"ENSG00000136891",5011.97877510865,0.0197531780685394,0.0788288484793069,0.250583110746883,0.802136440857882,0.940554894228647,"TEX10"
"ENSG00000136895",180.477171507512,0.303020640947729,0.277555473121344,1.09174802982628,0.274943867741194,0.613319397982528,"GARNL3"
"ENSG00000136897",804.481106202274,-0.103987674829689,0.110095700133396,-0.94452076424142,0.344903596153512,0.682269466086519,"MRPL50"
"ENSG00000136908",1294.58939446108,-0.172139333734927,0.0937424084733526,-1.83630159005206,0.0663130647432139,0.274059796331061,"DPM2"
"ENSG00000136918",0,NA,NA,NA,NA,NA,"WDR38"
"ENSG00000136925",1079.64538140322,-0.122768712665032,0.116652304974294,-1.05243280612488,0.292601023873988,0.630060350156366,"TSTD2"
"ENSG00000136928",42.530114119344,0.171090573738534,0.500629704646188,0.341750743415133,0.732538481012555,0.913707560981917,"GABBR2"
"ENSG00000136929",0,NA,NA,NA,NA,NA,"HEMGN"
"ENSG00000136930",4262.55281726125,-0.176237447016795,0.0876569388669969,-2.01053617996177,0.0443744709711296,0.213530383375135,"PSMB7"
"ENSG00000136931",0.71828205194582,1.69554046796034,3.86756564515424,0.43839991961991,0.661096404712479,NA,"NR5A1"
"ENSG00000136932",308.170906800172,0.254006853862927,0.187907342344559,1.3517665179744,0.176450018232514,0.490176026574039,"TRMO"
"ENSG00000136933",1265.78698289799,-0.0276452368829784,0.134220388600788,-0.205968982590295,0.836815140116942,0.951965617848526,"RABEPK"
"ENSG00000136935",782.067837924665,-0.0954922458943716,0.130550357616944,-0.731459090863325,0.464498783411229,0.775957946972594,"GOLGA1"
"ENSG00000136936",180.589959930315,-0.137416315719381,0.222458048568555,-0.617717887051558,0.536761319022417,0.822616877858605,"XPA"
"ENSG00000136937",5007.57279679212,0.116978198797725,0.0737849165410542,1.58539447195333,0.11287673639711,0.377361506572624,"NCBP1"
"ENSG00000136938",4597.29625741437,0.0370505151457756,0.0703039795665453,0.527004521994461,0.598190448245644,0.854961956911473,"ANP32B"
"ENSG00000136939",0,NA,NA,NA,NA,NA,"OR1L4"
"ENSG00000136940",768.151276304816,-0.00712358666202867,0.119711190825238,-0.0595064388961607,0.952548737069934,0.988467418168415,"PDCL"
"ENSG00000136942",7078.80088353225,0.0538554916162159,0.0667537714031136,0.806778261126141,0.419794245777301,0.741699250386801,"RPL35"
"ENSG00000136943",199.213828112168,-0.0204986060599399,0.227416280117893,-0.0901369332455591,0.928178400173722,0.980435092944896,"CTSV"
"ENSG00000136944",37.248088778046,0.401424132383469,0.430241589158488,0.933020290224887,0.350809492278354,0.686430129576541,"LMX1B"
"ENSG00000136950",2240.66406200673,-0.0184008260604361,0.089269767570954,-0.206126066653087,0.836692437712329,0.951900732410046,"ARPC5L"
"ENSG00000136960",34.9292313665263,-0.212648300259476,0.475873689743642,-0.446858703985152,0.654977082336164,0.880180374054586,"ENPP2"
"ENSG00000136982",1217.64537775341,-0.105832669765645,0.100763522807392,-1.05030736140441,0.293576821759407,0.63081138317391,"DSCC1"
"ENSG00000136986",3755.22638065693,-0.292406999015748,0.0990623589227708,-2.95174678046693,0.00315981938475113,0.0325533943502996,"DERL1"
"ENSG00000136997",7283.22576072615,0.0135790185258527,0.0718598646784585,0.188965267143389,0.850120039118706,0.957125669913826,"MYC"
"ENSG00000136999",856.154620476159,0.391419728871526,0.112141221276139,3.49041792498125,0.000482265721593548,0.00732880570707636,"CCN3"
"ENSG00000137033",1.71967985263172,4.26977186318001,2.50891649525574,1.7018389696325,0.0887855590493405,NA,"IL33"
"ENSG00000137038",260.929965946604,-0.172145254087945,0.213833202082144,-0.805044550667188,0.420793971706973,0.742572189092685,"DMAC1"
"ENSG00000137040",985.015639962938,0.21702131707843,0.117935273346306,1.84017309597585,0.0657428285172628,0.272380008173343,"RANBP6"
"ENSG00000137054",3055.36311522812,0.122892926229578,0.0786813611382632,1.56190645982374,0.118310026473409,0.38988019400767,"POLR1E"
"ENSG00000137055",2523.63383543538,-0.166759292270382,0.0866251129437213,-1.92506868509046,0.0542207659799345,0.241223424301807,"PLAA"
"ENSG00000137070",31.2174209820844,-0.0902506712795039,0.609928424447251,-0.147969282397838,0.882367010438713,0.968137941900189,"IL11RA"
"ENSG00000137073",3269.60383921509,-0.0978463157909973,0.0902627973258815,-1.08401599207851,0.27835770827194,0.616192277133152,"UBAP2"
"ENSG00000137074",1447.59131908643,0.0763498152998643,0.112861477364284,0.676491368737178,0.49872872423904,0.798064765860074,"APTX"
"ENSG00000137075",1204.28532946206,0.113932927310754,0.105758298633387,1.07729538752987,0.281348322268391,0.618885560749428,"RNF38"
"ENSG00000137076",35873.6517577421,-0.0414169412765268,0.0681611614566231,-0.607632563639398,0.543431198388915,0.82537466052699,"TLN1"
"ENSG00000137077",0,NA,NA,NA,NA,NA,"CCL21"
"ENSG00000137078",0,NA,NA,NA,NA,NA,"SIT1"
"ENSG00000137080",0,NA,NA,NA,NA,NA,"IFNA21"
"ENSG00000137090",1.25042778807376,-2.48544336744206,2.56140861728738,-0.970342393114234,0.331875852804267,NA,"DMRT1"
"ENSG00000137094",166.64798333088,-0.375324703719996,0.278723021684095,-1.34658666317629,0.178113391871627,0.492510053456739,"DNAJB5"
"ENSG00000137098",10.7546060119852,0.478167306325899,0.854103311908036,0.559847151578994,0.57558369878027,0.843378303012676,"SPAG8"
"ENSG00000137100",859.115116382156,0.00749596768966929,0.117765393413445,0.0636517016790561,0.949247563187082,0.987325036103542,"DCTN3"
"ENSG00000137101",0.691348999151457,0.452570741120471,3.92136670336894,0.115411481596877,0.908118978776743,NA,"CD72"
"ENSG00000137103",41.217121176303,0.456343985993868,0.527122667097161,0.865726356460693,0.386640242831084,0.716753096476168,"TMEM8B"
"ENSG00000137106",1164.56454506584,0.0408858932939563,0.103211683499054,0.396136289108502,0.692004488581481,0.894105904901127,"GRHPR"
"ENSG00000137124",2732.98637091607,0.198709364981701,0.0824437269712951,2.41024238327904,0.0159419254721033,0.106857205010936,"ALDH1B1"
"ENSG00000137133",369.11982515078,0.350816940070311,0.147931275025132,2.37148594853056,0.0177167203332665,0.115187108842014,"HINT2"
"ENSG00000137135",249.608462665557,0.551805631460649,0.187591989831875,2.94152022138681,0.00326605517680956,0.0333711924896784,"ARHGEF39"
"ENSG00000137142",3357.53422917089,0.666500820447733,0.0831492239015222,8.01571907919554,1.09494508347589e-15,1.30056932929923e-13,"IGFBPL1"
"ENSG00000137145",1273.37846466044,0.0356473474225927,0.09079948556527,0.392594156240766,0.694619256365825,0.895228116718802,"DENND4C"
"ENSG00000137154",16461.3624465377,0.168369166524333,0.0672071244449916,2.50522794889315,0.0122372498437354,0.0882896534058514,"RPS6"
"ENSG00000137161",1553.5397433588,-0.0286119688724244,0.102463581504772,-0.279240374504106,0.780060361055304,0.93182689288526,"CNPY3"
"ENSG00000137166",2239.1986558472,-0.19689237378831,0.097667852856308,-2.01593838740352,0.0438064188856803,0.211870925353078,"FOXP4"
"ENSG00000137168",3186.07825893294,0.0077446238373731,0.0764510480138918,0.101301735405456,0.919310938628396,0.977846111977553,"PPIL1"
"ENSG00000137171",234.521132509048,-0.0530418094499323,0.218428013972335,-0.242834279748798,0.808133778837174,0.942990152043751,"KLC4"
"ENSG00000137177",1680.21296772279,0.367527219550019,0.295232641752742,1.24487325442091,0.213178343537731,0.538664627171673,"KIF13A"
"ENSG00000137185",379.344571489381,0.0437024247583026,0.150031139659399,0.291289027448007,0.770830278609691,0.928457458954207,"ZSCAN9"
"ENSG00000137193",393.691061906043,-0.214865658007243,0.148259048161741,-1.44925831287436,0.147265458168356,0.44133922596097,"PIM1"
"ENSG00000137197",0,NA,NA,NA,NA,NA,"CDSN"
"ENSG00000137198",266.895029901026,-0.0263060736341318,0.172717909608872,-0.152306577202695,0.878945137585382,0.967663785669006,"GMPR"
"ENSG00000137200",3233.41188645191,0.00875485914183794,0.0769205176824506,0.113816955548589,0.909382897354009,0.975877780498523,"CMTR1"
"ENSG00000137203",289.8077590791,0.383324005520831,0.24138581103282,1.58801382683058,0.112283212552954,0.376487994295822,"TFAP2A"
"ENSG00000137204",0.147554999871547,-0.814209446102245,4.0804728567969,-0.199538013038367,0.841841911053772,NA,"SLC22A7"
"ENSG00000137207",2107.10615979514,-0.14313682359235,0.0941150526238786,-1.52087067479399,0.128292294338156,0.409167566187279,"YIPF3"
"ENSG00000137210",2161.64703483219,-0.0762412762672075,0.0977258864916277,-0.780154358320803,0.435300023780763,0.753518708117707,"TMEM14B"
"ENSG00000137216",1080.69515647487,0.0165519101472418,0.133132166701045,0.124326904289104,0.901056446015921,0.97437983991682,"TMEM63B"
"ENSG00000137218",108.736687304273,-0.253923725917824,0.255557048071388,-0.993608776725625,0.320413369604086,0.660704311026858,"FRS3"
"ENSG00000137221",1611.59222528472,0.012367222030153,0.12883806245039,0.0959904378794514,0.92352816695981,0.979397019898823,"TJAP1"
"ENSG00000137225",12.0958817654264,-0.685702314524719,0.866977838407864,-0.79091100619591,0.428995925301404,0.749731024989102,"CAPN11"
"ENSG00000137251",0.363956387441756,0.154038826289804,4.0804728567969,0.0377502391746631,0.969886819450423,NA,"TINAG"
"ENSG00000137252",0,NA,NA,NA,NA,NA,"HCRTR2"
"ENSG00000137261",23.217494157871,0.373299661345104,0.586088784570517,0.636933637313426,0.524168071243475,0.813861113309024,"KIAA0319"
"ENSG00000137265",1.96774107832975,2.28920768644465,2.34798945961041,0.97496506088425,0.329577591365673,NA,"IRF4"
"ENSG00000137266",21.7609482293398,-1.50408141048296,0.74641960748269,-2.01506149544422,0.0438982060558912,0.212236559779804,"SLC22A23"
"ENSG00000137267",1116.1231930758,-0.250617784394733,0.117900298168296,-2.12567557748659,0.033530281828645,0.176884702541483,"TUBB2A"
"ENSG00000137269",416.176208314076,-0.000430969236339325,0.146776415384758,-0.00293622946990215,0.997657231205333,0.999475162074885,"LRRC1"
"ENSG00000137270",5.48642489317522,0.252724536120966,1.2869271339664,0.196378279275261,0.844314095882526,0.954246827460038,"GCM1"
"ENSG00000137273",14.3696545182647,-0.48884218448527,0.714790019605621,-0.683896208784483,0.494040708209936,0.795924364258832,"FOXF2"
"ENSG00000137274",130.674937719059,-0.159155325185149,0.260828858972457,-0.610190627724811,0.541735537506626,0.824477729985431,"BPHL"
"ENSG00000137275",1799.65600591793,-0.0901268650007683,0.0856440370254535,-1.05234255799948,0.292642412725462,0.630060713736787,"RIPK1"
"ENSG00000137285",27.7334002385505,-0.554340452975774,0.529811688968384,-1.04629713635641,0.295423867143284,0.633011957797137,"TUBB2B"
"ENSG00000137288",406.969521349477,0.154294228503081,0.188431314687063,0.81883538709755,0.412880338177076,0.736030170683731,"UQCC2"
"ENSG00000137309",39782.4459522192,-0.251424674881688,0.0734171413169709,-3.42460453201505,0.00061569493523313,0.0090417867916584,"HMGA1"
"ENSG00000137310",2847.99437329389,-0.252984877728762,0.0788332281500544,-3.20911478148808,0.00133144327936912,0.01664716310753,"TCF19"
"ENSG00000137312",1287.53716047773,0.138886957083812,0.18241545164763,0.761377152151004,0.44643183021963,0.762219659860373,"FLOT1"
"ENSG00000137313",0,NA,NA,NA,NA,NA,"TRIM26"
"ENSG00000137321",0,NA,NA,NA,NA,NA,"RANP1"
"ENSG00000137331",0,NA,NA,NA,NA,NA,"IER3"
"ENSG00000137332",172.07660932906,-0.107745058395057,0.215072467278187,-0.500970950668891,0.616391567357423,0.863593325523424,"DDR1"
"ENSG00000137337",1822.38356829995,-0.115714384067283,0.102013175683863,-1.13430822334048,0.256665280943915,0.593058794129188,"MDC1"
"ENSG00000137338",770.804550397286,-0.0805184203303687,0.108259297014717,-0.743755248285263,0.457024558556107,0.77048369013936,"PGBD1"
"ENSG00000137343",12.8775156087345,-0.645549537355946,1.3006689837593,-0.496321158893269,0.619667840258574,0.865541066573823,"ATAT1"
"ENSG00000137345",0,NA,NA,NA,NA,NA,"MOG"
"ENSG00000137364",599.666255323501,0.218608263465778,0.124669014323441,1.75350919915531,0.0795146418811573,0.305682895037652,"TPMT"
"ENSG00000137384",0,NA,NA,NA,NA,NA,"TRIM15"
"ENSG00000137392",0,NA,NA,NA,NA,NA,"CLPS"
"ENSG00000137393",976.96356575465,0.300632455489572,0.0997234276466373,3.01466227730199,0.00257265544343816,0.0276504830560878,"RNF144B"
"ENSG00000137394",0,NA,NA,NA,NA,NA,"TRIM10"
"ENSG00000137397",0,NA,NA,NA,NA,NA,"TRIM31"
"ENSG00000137403",4.47883283463382,1.86156858039129,2.03329004295228,0.915545023615197,0.359905577477101,0.69432705306487,"HLA-F"
"ENSG00000137404",389.470720249056,-0.122240963656183,0.173825416582757,-0.703239871701877,0.481906275241448,0.787607645715333,"NRM"
"ENSG00000137409",15479.5488144951,0.0119147043937962,0.06333776758141,0.188113740802151,0.850787489785863,0.957325909733152,"MTCH1"
"ENSG00000137411",50.0364608900764,-0.160130840412562,0.52901540860954,-0.302695985422142,0.762121557522833,0.925684203970968,"VARS2"
"ENSG00000137413",3502.21500192454,0.0234042867508752,0.0720543965981301,0.32481413842667,0.745321743351901,0.919429357931012,"TAF8"
"ENSG00000137414",463.593392084201,0.443931588991983,0.142994818035132,3.10452920666618,0.00190582110560113,0.0218655072016197,"FAM8A1"
"ENSG00000137434",6.59861327974203,-6.0910291314601,3.91315873975543,-1.55655048428748,0.119577247714623,0.393108585211802,"C6orf52"
"ENSG00000137440",1.01410759985122,3.54011298985446,3.34817324409423,1.05732670676429,0.290362508712135,NA,"FGFBP1"
"ENSG00000137441",0,NA,NA,NA,NA,NA,"FGFBP2"
"ENSG00000137449",752.552299535062,-0.489142499177275,0.118718091809204,-4.12020183042863,3.78540655818477e-05,0.000873563679155954,"CPEB2"
"ENSG00000137460",23.8950443309709,0.498991980439644,0.579391694430366,0.861234265586483,0.389109031410375,0.71867266889651,"FHDC1"
"ENSG00000137462",72.1671112506589,-0.6645563339762,0.452104844563188,-1.46991641865346,0.1415843922219,0.431741700904525,"TLR2"
"ENSG00000137463",1.35180911196288,0.952456499970616,2.20362729242302,0.432222138129054,0.665579970827123,NA,"MGARP"
"ENSG00000137473",2.44764772328078,0.505858486589261,2.10482978560586,0.24033225396592,0.810072692563221,NA,"TTC29"
"ENSG00000137474",8.3053667024831,-0.102646423126214,1.11146702385453,-0.0923521984217212,0.926418217186118,0.980049762961661,"MYO7A"
"ENSG00000137478",1687.55730766778,-0.18008326463406,0.0852259898445008,-2.11300877775231,0.0346000165919815,0.180623369880478,"FCHSD2"
"ENSG00000137486",710.705152776354,-0.2167609274169,0.129528998878459,-1.67345481933581,0.094237793771179,0.340410849861276,"ARRB1"
"ENSG00000137491",22.7177760094407,0.369305429632524,0.613631855286062,0.601835492162254,0.547283647231993,0.827353926966413,"SLCO2B1"
