"gene","padj_MLH1","log2FoldChange_MLH1","padj_MSH2","log2FoldChange_MSH2","Result_KOvsWT"
"MEMO1",1.91818659802592e-08,-0.575081142564396,0.622716832015076,-0.11422610203971,"DE (down) in MLH1"
"DPY30",0.00071581500498135,-0.412949938191291,0.565118945170822,-0.144872841337596,"DE (down) in MLH1"
"TYW5",0.176895771265966,0.226088346503561,0.906262662050696,0.0538628353752217,"Not DE"
"MAIP1",0.670563629650535,-0.683856293559628,0.75165143694456,-0.40689651286781,"Not DE"
"KCNF1",NA,NA,NA,1.10950546220796,"Not DE"
"SLC66A3",0.925827465733211,-0.0502816506012798,0.518977568094778,0.390264990771874,"Not DE"
"ARL5A",0.269469587917773,0.140367635459478,0.887356352358752,-0.0359252960603929,"Not DE"
"LRATD1",1.28277060291684e-24,-6.59240787922908,2.51808944670994e-06,-5.94391995561605,"DE (down) in both"
"KCNJ3",0.468941093211862,0.908017896403491,0.87135851897012,0.505367303333461,"Not DE"
"NEUROD1",NA,-1.36685549376702,NA,-2.41917226692048,"Not DE"
"CLHC1",0.00942186264366797,-0.736698935411903,0.844384705341764,-0.121508594870398,"DE (down) in MLH1"
"PRORSD1P",NA,NA,NA,-1.62170222926041,"Not DE"
"FRZB",NA,-3.18644493340318,NA,1.37975930102645,"Not DE"
"DUSP19",0.100971158978138,-0.879876485990588,0.88850388420695,-0.179773539179678,"Not DE"
"CFAP36",0.000411663100682141,-0.842761338722077,0.874495689563213,-0.0986054756335454,"DE (down) in MLH1"
"NUP35",0.681205791265909,-0.0794808202668544,0.999134819432684,0.000460736287569869,"Not DE"
"CCDC138",0.777794335721674,0.0493915474337133,0.493697504233821,0.159026834869163,"Not DE"
"ZSWIM2",NA,-0.152169807102764,NA,NA,"Not DE"
"FBXO41",6.07968535086362e-21,-1.09083608699256,0.167944485028963,-0.212073798638173,"DE (down) in MLH1"
"ALMS1P1",NA,NA,NA,NA,"Not DE"
"ACTG2",0.994724500793334,0.022402963310631,0.782070847517562,0.859246824815211,"Not DE"
"WDCP",1.05077448388382e-08,-1.01138595603791,0.868587573651707,0.0756532042401444,"DE (down) in MLH1"
"SMC6",0.000121117374390657,-0.389044479585236,0.904664104965823,-0.0333864876128737,"DE (down) in MLH1"
"VSNL1",0.791540834463458,0.199705101993647,0.941568952931436,0.107698515221281,"Not DE"
"CCDC74A",0.0107733605229321,1.3958636190923,0.808563062724148,-0.600933654974427,"DE (up) in MLH1"
"H3-3A",0.907620292153428,-0.0134693973832114,0.646844996825965,-0.0659910640459918,"Not DE"
"ANKRD30BL",0.720616809839451,0.245841207973275,0.050619328115899,0.843319289004757,"Not DE"
"COQ8A",0.821918847506239,0.0395011084308121,0.255979512602045,0.263172467971137,"Not DE"
"SLC16A14",1.46923337343273e-07,3.64855103157206,0.756600900621945,1.55225157500146,"DE (up) in MLH1"
"TEKT4",0.421744398140866,-1.62862296992977,0.992471669305362,0.046563015759884,"Not DE"
"EN1",NA,-2.03977528779318,NA,NA,"Not DE"
"SGCB",0.255969080952017,0.116716954038008,0.513916488362037,-0.118795143250725,"Not DE"
"SPATA18",0.260685699069178,2.17150168650591,NA,-0.487104168259556,"Not DE"
"NOSTRIN",0.189060237487886,2.54102700948008,NA,0.0126780351128375,"Not DE"
"CFAP221",0.0560585701284718,4.74889929412041,0.523309194957784,-1.78025607842642,"Not DE"
"SGPP2",0.000662855029300356,2.88318629566508,0.94458700067298,0.234936500545185,"DE (up) in MLH1"
"INHBB",0.904028698372,-0.203349241659492,0.621741177334899,-1.152692910318,"Not DE"
"XIRP2",0.712144331945477,0.658450392099181,0.500261482843186,1.2408869566672,"Not DE"
"BBS5",4.78891359885757e-05,0.798800009407911,0.759473099697393,-0.193631950934113,"DE (up) in MLH1"
"BIRC8",NA,1.68290557785691,NA,NA,"Not DE"
"SMARCAD1",0.640465433252621,-0.052290765283115,0.995663658071871,0.00151041833090014,"Not DE"
"HPGDS",NA,NA,NA,NA,"Not DE"
"PDLIM5",6.8818711342851e-19,-0.588854072770905,0.183271864645942,-0.149946819196207,"DE (down) in MLH1"
"PDHA2",NA,NA,NA,1.10950546220796,"Not DE"
"STPG2",0.819580409789715,-0.589136357102354,NA,0.29728395287613,"Not DE"
"NEURL3",0.43498927598583,-1.93259868428548,NA,-1.70009117523892,"Not DE"
"RPRD2",0.50340190737323,-0.0929161359374992,0.162540857114374,-0.164692765917643,"Not DE"
"ANKRD23",0.376254765587266,-0.511544658972005,0.885281001366533,0.238416502455414,"Not DE"
"CTSS",4.78534845295241e-39,-2.30549713048542,0.113152752031893,-0.224801467088666,"DE (down) in MLH1"
"MSX1",NA,-0.37886704052382,NA,-0.678198087724657,"Not DE"
"PACRGL",0.162320115323988,-0.21585564543738,0.773973758628056,0.0995724736659786,"Not DE"
"BNIPL",0.393601318208205,-0.74118209663288,0.489006465627453,0.895528177244681,"Not DE"
"C1QTNF7",NA,-0.949452717680172,NA,NA,"Not DE"
"TNFAIP8L2",NA,0.817476493946865,NA,0.140631423132119,"Not DE"
"LYSMD1",0.221852366773381,-0.480220519360667,0.912198726883963,0.0996427967050762,"Not DE"
"SCNM1",0.999527505453118,-8.79374133540745e-05,0.218410539003371,-0.276159011859365,"Not DE"
"TMOD4",0.886834291884729,0.177876892637901,0.946649240141111,0.15225387441743,"Not DE"
"VPS72",0.398235269214516,0.10452569354599,0.996089369037211,0.00223568672618316,"Not DE"
"ERCC3",0.900559582548552,-0.0165167913408121,0.884779236447964,0.0359114472557905,"Not DE"
"RNF149",0.832221305491199,0.034469569443439,0.481184196207637,0.126735278018245,"Not DE"
"IWS1",0.16026052386098,-0.249473958469594,0.847572826740324,-0.0653070783378606,"Not DE"
"BOLA3",0.588293302034547,0.113522618710424,0.977991157532143,-0.0161965144328491,"Not DE"
"CDC42EP3",0.11500364377695,-0.174221392816486,0.0998713396115283,-0.191743837133978,"Not DE"
"S100A11",0.00456610920390942,-0.259468320644364,9.01214034272019e-10,-0.480299283383073,"DE (down) in both"
"LCE3D",NA,NA,NA,2.66367018154848,"Not DE"
"SMCP",NA,NA,NA,NA,"Not DE"
"IVL",NA,0.817476493946864,NA,0.13480313560532,"Not DE"
"SPRR3",NA,1.72516358033419,NA,2.14986391374505,"Not DE"
"DHX57",0.00326251917579679,-0.377372405781351,0.92109305885135,0.0352556773920667,"DE (down) in MLH1"
"SPRR2D",NA,-2.57100978990754,NA,NA,"Not DE"
"BMP10",0.271060405189849,-1.8176256950726,0.874495689563213,0.461660100245048,"Not DE"
"PGLYRP4",NA,2.31578401816278,NA,1.92529726277623,"Not DE"
"ARHGAP25",0.486891765667356,0.365966647142701,0.484879670753302,0.564374537415463,"Not DE"
"S100A9",NA,1.7322442211216,NA,-3.05481484935508,"Not DE"
"S100A12",NA,NA,NA,-1.62170222926041,"Not DE"
"TGFA",0.00342366895988988,0.262078379451996,0.000339362834826903,-0.455336071644495,"Not DE"
"TDRD10",NA,NA,NA,1.10950546220796,"Not DE"
"CCNYL1",0.000633589711288861,-0.452632171039345,0.992020627921417,-0.00509103925024384,"DE (down) in MLH1"
"FZD5",0.0034866198771899,0.384362073405462,0.470523106546984,0.175488664174713,"DE (up) in MLH1"
"DCAF16",0.00117494871855658,0.267577489433889,0.844782724955158,0.048498652044072,"DE (up) in MLH1"
"CFAP141",NA,0.225942783724414,NA,1.11283764373667,"Not DE"
"NPPC",NA,-0.211390862390948,NA,1.94367850565045,"Not DE"
"GNPDA2",0.00135261299574138,-0.422046873976774,0.426382327913572,-0.171896025463301,"DE (down) in MLH1"
"ALPP",0.15292775319763,2.24869843729083,NA,-2.72074068105256,"Not DE"
"GABRG1",0.541492480199319,-1.35938646057431,0.939219807992992,-0.293754643175484,"Not DE"
"ALPG",NA,NA,NA,-0.0915359173441512,"Not DE"
"GABRB1",0.976937949510236,-0.0506745731537692,0.617826270498556,1.25390249090905,"Not DE"
"PAQR3",0.000187864261240116,-0.300450983823816,0.209892389491917,0.167329442457914,"DE (down) in MLH1"
"NIPAL1",2.43060539393646e-06,-0.977510152761167,0.523885772466655,-0.152229123371513,"DE (down) in MLH1"
"ALPI",NA,0.817476493946864,NA,NA,"Not DE"
"ANTXR2",0.500185133483495,-0.0575568417199156,0.240926143635571,-0.136907246894605,"Not DE"
"HELQ",0.985057319883913,0.00577855366329911,0.621741177334899,-0.189169702155749,"Not DE"
"MRPS18C",0.681008197801037,-0.0835633703979575,0.715511242940886,-0.109755573358478,"Not DE"
"CGGBP1",0.131793930624564,-0.137076192128633,0.0768730466127112,-0.232190126116707,"Not DE"
"ABRAXAS1",0.952124604468976,-0.0144679903753279,0.759034757651952,-0.0818365770090686,"Not DE"
"GPR155",0.868269832433962,0.101199491743557,0.501146009076297,-0.293673650047302,"Not DE"
"DAPL1",NA,0.817476493946864,NA,-0.814047889434527,"Not DE"
"PMVK",0.767687646948668,-0.0722048830312438,0.890585718903296,0.0640061105103842,"Not DE"
"PBXIP1",0.130853300060042,0.37231382169737,0.691705606418797,-0.194414188068838,"Not DE"
"CLDN1",6.99662954959567e-09,1.17301066932599,3.32035466352391e-07,1.13111856573082,"DE (up) in both"
"PYGO2",0.329881344643645,0.0979909137802231,0.791363826656127,0.0598888086348337,"Not DE"
"HIPK1",0.445364127510638,-0.0837602869264489,0.797604019228102,-0.0473434339424769,"Not DE"
"LENEP",0.271008293204868,3.49676657684529,NA,1.92529726277623,"Not DE"
"DCST2",NA,3.69333018554507,NA,NA,"Not DE"
"DCST1",NA,0.519767358658778,NA,0.0955314389110562,"Not DE"
"COL6A3",2.85956165415971e-66,-2.61930314564885,0.0140108854478071,-0.630790885952459,"DE (down) in both"
"INAVA",0.799405984190674,0.107477797693028,0.791793943244823,0.168875527933265,"Not DE"
"YY1AP1",0.442934549381205,0.0912538320314065,0.215878307302561,-0.209915637097344,"Not DE"
"KBTBD8",3.71122597140663e-05,-4.12714774750918,0.613608055692608,-0.18020420530229,"DE (down) in MLH1"
"TAFA4",NA,1.68290557785691,NA,NA,"Not DE"
"EOGT",0.704143484483453,0.0611840886007251,0.725236131113127,-0.10629234820454,"Not DE"
"LMOD3",0.166627969900318,0.663345943169263,0.961584588157581,0.0749097107556564,"Not DE"
"NAXE",0.000975554823658655,0.439624673637917,0.0555406197443637,0.264784438878018,"DE (up) in MLH1"
"POGLUT1",5.92056540562972e-11,-0.79455426813293,0.104666015342014,-0.281404432738552,"DE (down) in MLH1"
"SLC22A15",2.0972460998742e-07,-1.14451334151812,0.590705468146583,-0.165676708399404,"DE (down) in MLH1"
"CCKAR",NA,NA,NA,NA,"Not DE"
"IGFN1",1.90800347296478e-24,3.91933918583862,0.0770903724323426,2.337993563433,"DE (up) in MLH1"
"ATP1A1",0.000789475250584303,0.181849667570094,0.980919777234249,-0.00648800972628245,"DE (up) in MLH1"
"SLC15A2",0.249583288263796,-1.17510196498103,0.835060534987168,-0.363765664388513,"Not DE"
"EIF4E3",0.564080946690151,0.149079181176586,0.122363250490285,-0.488857584920274,"Not DE"
"PROK2",NA,-1.10607685769562,NA,-0.814047889434528,"Not DE"
"TEX55",NA,-1.10607685769562,NA,NA,"Not DE"
"LRRC58",1.37365972706513e-18,-0.506163106571727,6.57882358637156e-08,-0.419046232129242,"DE (down) in both"
"FSTL1",1.94587907648016e-31,-0.771094532819375,3.41093890555879e-16,-0.561692300386345,"DE (down) in both"
"LMOD1",NA,NA,NA,NA,"Not DE"
"ELF3",1.02095998341425e-07,4.23636452974543,0.970060501616717,-0.127482355143929,"DE (up) in MLH1"
"PDCL2",NA,2.31026366700811,NA,2.67641229767947,"Not DE"
"TMEM183A",0.602054496096535,-0.0726454351243621,0.249801744469572,0.170948422038897,"Not DE"
"TMEM169",0.888735428945486,-0.365016991439445,NA,2.22986889877406,"Not DE"
"IGFBP7",0.552894747302412,0.127184303941793,0.0014624867728036,0.353995569037832,"DE (up) in MSH2"
"TRIM46",0.918615445309213,-0.258347765955131,0.87135851897012,0.751523966882934,"Not DE"
"KRTCAP2",0.817958311481656,-0.0374127477798089,0.969082201739922,0.0156818932830753,"Not DE"
"CXCR1",NA,0.817476493946864,NA,1.10950546220796,"Not DE"
"ARPC2",0.260365645694697,-0.0846387255602071,0.0475903501423554,-0.196045947550913,"DE (down) in MSH2"
"TSACC",0.890506730255783,-0.219471208091649,0.731647912228526,-0.759151273998073,"Not DE"
"CCT3",0.484007062270333,0.051639591926787,0.758065951661735,0.0515055844562351,"Not DE"
"TMEM79",0.0206613545411617,0.469910291603015,0.232442464079087,-0.351707227219488,"DE (up) in MLH1"
"SSR2",0.0236491517709915,0.177108473848159,0.362749894443564,0.11813518155726,"DE (up) in MLH1"
"RNF25",0.256166784155153,-0.247891687191735,0.953825168266836,-0.0311470261738455,"Not DE"
"STK36",0.455909554457863,0.164739904784602,0.623611027114381,-0.18452876805644,"Not DE"
"ADORA1",2.10626595695838e-05,4.22942458435117,NA,0.924953005300214,"Not DE"
"NEK10",0.358315869515965,0.390571552352122,0.758890424478113,-0.261580098638436,"Not DE"
"CCDC141",NA,1.76713529836189,NA,0.572101279019268,"Not DE"
"FEV",NA,NA,NA,NA,"Not DE"
"CRYBA2",NA,1.70810593661726,NA,0.25779266336028,"Not DE"
"IHH",0.97658010264488,0.0879304413476545,NA,2.19043799022933,"Not DE"
"CIP2A",0.31954419346047,0.0870804883952039,0.812487922077248,-0.0472346682892359,"Not DE"
"EOMES",0.313329213796786,2.7651201227045,NA,0.49623642605219,"Not DE"
"CWC22",0.35114323397547,-0.127106081671028,0.780887592316011,-0.0790517420819602,"Not DE"
"AZI2",0.005134739136159,-0.252428196296593,0.216415289932293,-0.213668968794553,"DE (down) in MLH1"
"TGFBR2",3.92079973544067e-35,-0.700357491867222,0.000845135277853889,-0.25228601001842,"DE (down) in both"
"RETNLB",NA,NA,NA,NA,"Not DE"
"ANKZF1",0.740248089889208,-0.0841304527082826,0.869465126087331,-0.0860626615756821,"Not DE"
"HDAC11",1.22679828452137e-10,2.30305455869665,0.973306422725612,0.0573641629658309,"DE (up) in MLH1"
"FCRL4",NA,-1.99945975446037,NA,0.620023696658727,"Not DE"
"TRAT1",NA,3.48714980955637,NA,1.10950546220796,"Not DE"
"FBLN2",NA,-0.200471882551778,NA,1.94367850565045,"Not DE"
"GLB1L",0.148314404563077,0.521886226567276,0.832000211369952,-0.162689426573844,"Not DE"
"STT3B",0.421255208221525,-0.061717287877881,0.735813237317573,-0.0474214381361268,"Not DE"
"CHCHD4",0.954156360410299,-0.0094777020431388,0.671188564045501,-0.0978409364523779,"Not DE"
"DPPA2",NA,0.817476493946864,NA,NA,"Not DE"
"NFASC",0.258054117974436,1.19179796630274,0.899445725394908,0.339123123736864,"Not DE"
"FCRL1",NA,-1.00804003104716,NA,1.10950546220796,"Not DE"
"SGO2",4.15621681564385e-08,0.416060956409979,0.736298449262229,0.070316073813541,"DE (up) in MLH1"
"SERPINI1",0.590305238563015,-0.26482376586578,0.249711269422337,0.572236962693613,"Not DE"
"CLASP2",0.416772850433031,-0.101676884133722,0.631214286923056,-0.0895875058716362,"Not DE"
"SUCLG1",0.000157713727347959,-0.358951730981796,0.745221147796953,-0.0665327996518762,"DE (down) in MLH1"
"NUAK2",0.16227482085772,0.2779797617714,0.85658189226435,0.101994403166237,"Not DE"
"SPTA1",0.470652395301365,-2.1925094834247,NA,-2.32407281895412,"Not DE"
"PRKCI",1.30484380594112e-10,-0.529775300372857,0.975773114322888,0.00768538714732674,"DE (down) in MLH1"
"MNDA",NA,-1.10607685769562,NA,-3.28292670623042,"Not DE"
"PYHIN1",0.932135781701,0.143272584275793,0.950348838578189,-0.206720939164111,"Not DE"
"IFI16",1.44624785394157e-12,-0.728308905918204,0.352751400650311,-0.171058246526126,"DE (down) in MLH1"
"AIM2",0.594327063175479,0.344820975181636,0.942744101553042,0.104381616762131,"Not DE"
"EFHB",0.769181069849475,-0.281354723128793,0.733867567535722,-0.484518515273621,"Not DE"
"EIF5A2",1.79894804720637e-19,-0.87859918544584,0.0104600947941164,-0.324204327017571,"DE (down) in both"
"SLC2A2",NA,-0.760244788313189,NA,0.274177505345922,"Not DE"
"RPL22L1",1.42228384223561e-24,-0.893204674646917,0.00579889219872373,-0.351546072699774,"DE (down) in both"
"FABP1",NA,NA,NA,NA,"Not DE"
"PPM1L",0.00591630070185253,0.540282137230208,0.0657089510852979,0.613729387202569,"DE (up) in MLH1"
"ICA1L",0.126999244430212,0.482469092744962,0.405203577149888,0.452740797424077,"Not DE"
"CTLA4",0.022888370422883,3.3428032382996,NA,3.91023675844599,"Not DE"
"ICOS",NA,-1.10607685769562,NA,-1.62170222926041,"Not DE"
"RYBP",0.0081994084421765,-0.246382034384243,0.00319720275796118,-0.351606108591847,"DE (down) in both"
"PPP4R2",0.835661253587057,-0.0307188433423789,0.514403036791056,-0.0971348563738679,"Not DE"
"CD200R1",0.915172811590776,-0.300542765304398,NA,0.530630347711183,"Not DE"
"GTPBP8",0.169148470729511,-0.260604389809698,0.378439729592591,0.227816048931364,"Not DE"
"NEPRO",0.24507787465028,-0.17754199986371,0.975771318939581,-0.0135598353283143,"Not DE"
"SPICE1",0.594204257564428,0.138191712235979,0.778838422574139,0.112745077642836,"Not DE"
"FAM86KP",NA,NA,NA,NA,"Not DE"
"CCDC191",0.0721588007294641,1.37607172567026,0.77566334155077,0.637229393905684,"Not DE"
"CADPS",0.994724500793334,-0.0124890036502272,0.902937634024281,0.427386112640345,"Not DE"
"NKX6-1",0.347942270605195,0.324231491188481,0.292224173035554,-0.542602495904807,"Not DE"
"CDS1",0.906900613364669,0.0749487339574446,0.109459468622635,0.836323849175014,"Not DE"
"WDFY3",0.985925239347333,-0.00190780866584395,0.615390572147638,-0.0854908426169031,"Not DE"
"COX18",1.8999274758023e-09,-0.726167649059403,0.855541326246796,0.0654796844635628,"DE (down) in MLH1"
"PTPN13",0.856968787681393,0.0410459934415394,0.524189111135629,0.118187757489219,"Not DE"
"SYNPR",NA,-3.62811127646559,NA,-0.814047889434528,"Not DE"
"ALB",NA,NA,NA,4.16193383910893,"Not DE"
"C3orf49",NA,0.817476493946865,NA,-0.814047889434528,"Not DE"
"C4orf36",0.929328518185469,0.16022675290159,0.999227580292804,0.00254654358089964,"Not DE"
"THOC7",0.0109875295039017,0.249020668168953,0.959169113015883,-0.0168824991914916,"DE (up) in MLH1"
"ATXN7",0.338129911136491,-0.094439343448301,0.751303146215538,-0.0883706513572108,"Not DE"
"PSMD6",0.372494690596118,0.088455035287332,0.593353398254677,-0.116004880353958,"Not DE"
"PRICKLE2",5.29151109275062e-17,0.911295847003103,0.280983625414127,0.376814823293175,"DE (up) in MLH1"
"ADAMTS9",9.56954105179096e-53,-2.54545042757534,1.77079601793138e-07,0.759021997794623,"Not DE"
"PPM1K",0.810823571713624,0.0399883403490254,0.00145723547176646,0.463479751676396,"DE (up) in MSH2"
"ERICH6",NA,0.543855829767343,NA,2.23788122310766,"Not DE"
"CLRN1",NA,0.817476493946865,NA,NA,"Not DE"
"GMPS",0.575145298990783,0.074739646671822,0.632950895032345,0.103519639606047,"Not DE"
"TIPARP",0.867619930499567,-0.0240860969595588,0.55476633719477,0.0903596870805616,"Not DE"
"CCNL1",0.0070650574109546,0.25681047078529,0.822836641209892,0.0598637395881652,"DE (up) in MLH1"
"PTX3",1.00537240383216e-112,-1.66513928067227,1.75809341439838e-06,-0.438502764374018,"DE (down) in both"
"HESX1",0.618776865742391,-0.980180188054429,0.857549802522595,-0.474267999081244,"Not DE"
"DCLK3",NA,-0.989783290857437,NA,2.50485560541412,"Not DE"
"SLMAP",0.786718997164956,0.0388427864794359,0.0460217570776414,0.192785126757853,"DE (up) in MSH2"
"RPL9",0.0992605184635296,0.163851035518048,0.292224173035554,0.168649585031064,"Not DE"
"SMIM14",0.0409720476681223,0.501782908186437,0.219676643472835,0.54095778937387,"DE (up) in MLH1"
"RPP14",0.788476711378153,-0.0568609211451352,0.984843319426677,-0.00678461360377889,"Not DE"
"ABHD6",6.36104347975815e-06,0.657515142462247,0.792100565948035,-0.103934917230051,"DE (up) in MLH1"
"DNASE1L3",NA,1.42664493169424,NA,-0.814484268044131,"Not DE"
"CFAP20DC",0.743624783540416,0.218605583444287,0.871685091407403,-0.251619983889809,"Not DE"
"RBM47",0.00925122316766422,0.952698170359868,0.997485733847932,0.00421204565184531,"DE (up) in MLH1"
"APBB2",0.847805482698481,-0.0298992214317922,0.806739090222805,0.0478948127850042,"Not DE"
"IL17RE",0.00158404118198035,0.886508696290496,0.388928761763261,0.432968514059555,"DE (up) in MLH1"
"IL17RC",0.0341255868555101,0.449109283294539,0.271199008727062,0.263565565642133,"DE (up) in MLH1"
"CRELD1",0.438465202145236,0.131697896507334,0.911928419089648,0.0566983220775164,"Not DE"
"PRRT3",0.701425321173801,0.205816016948383,0.914515883451314,0.10211050368776,"Not DE"
"FANCD2OS",NA,1.72912864669299,NA,NA,"Not DE"
"PCOLCE2",1.71003931568739e-05,-1.19990211378996,0.503485948332145,0.3231082948478,"DE (down) in MLH1"
"U2SURP",0.955149902606436,-0.00814407395639559,0.438901720877706,0.117560919219762,"Not DE"
"MTMR14",0.161125020756383,0.171164481157558,0.921110098618636,0.0311281866536926,"Not DE"
"TTC14",0.773322843240795,-0.0737439421320662,0.979569496776873,0.0109215321963377,"Not DE"
"CXCL3",1.88162055362804e-75,-2.22145742924049,1.24541942443211e-17,-0.847780434858607,"DE (down) in both"
"CXCL5",0.276548688907346,-2.82365792751982,NA,2.06513077442981,"Not DE"
"PPBP",0.031936036322334,-5.08617903552334,0.982303118698746,0.0747944685281463,"DE (down) in MLH1"
"PF4",NA,-2.6030538391924,NA,-0.276321343235492,"Not DE"
"MTHFD2L",1.12652612736553e-11,-0.855240552890529,0.795926495596279,-0.0961060595807342,"DE (down) in MLH1"
"CXCL1",0,-3.268719754909,1.59233664062831e-19,-0.688662400507569,"DE (down) in both"
"RCHY1",0.677991184747079,-0.0755233936006249,0.926699955743555,-0.0299560266529161,"Not DE"
"PLSCR2",0.902361861613962,-0.381792534643492,NA,-0.778958791917735,"Not DE"
"CCDC158",0.784278142045788,0.21745543345319,0.286608211008599,0.881307869786989,"Not DE"
"CPA3",NA,-2.0720187100178,NA,4.74518193681538,"Not DE"
"GYG1",4.12650932241005e-05,0.570255445015207,0.544736636131273,0.132172085266277,"DE (up) in MLH1"
"HPS3",2.50522859534739e-08,0.564675141047194,0.142187376154149,0.254503290367008,"DE (up) in MLH1"
"TM4SF18",0.173471365389096,3.55138440836652,NA,1.10950546220796,"Not DE"
"TOPBP1",0.000152222406290006,-0.352907988961994,8.94827326559828e-24,-0.686933999398961,"DE (down) in both"
"RYK",7.27840998448121e-15,-0.625708720313736,0.734333723803449,-0.117601693654047,"DE (down) in MLH1"
"SNRK",0.738568581289373,0.0699441261590749,0.307603869195123,0.161433659559354,"Not DE"
"TCF23",0.125210469657674,0.787584045979671,0.31482608037041,0.682045128365643,"Not DE"
"DNAJC5G",NA,NA,NA,2.95829887757942,"Not DE"
"UCN",0.00267756554165666,-1.52729471369448,0.900261022852684,-0.14443456922601,"DE (down) in MLH1"
"ZNF513",7.58208944208426e-05,-1.33449178578748,0.26458434174999,-0.579566545330125,"DE (down) in MLH1"
"SLC4A1AP",0.000219642194682099,-0.484248181502145,0.977991157532143,0.0116125875316258,"DE (down) in MLH1"
"PLB1",0.882425232895888,-0.132024018277402,0.489363864320585,-1.03753411510322,"Not DE"
"SPDYA",0.221800752412144,-0.921301882378183,0.833566644138223,-0.368406490624115,"Not DE"
"WDR43",3.89775854922457e-10,-0.660149686486366,0.522389195186847,-0.127273452528809,"DE (down) in MLH1"
"ZDHHC3",0.025289982831451,-0.181592677240472,0.693127121090847,-0.0681211184505557,"DE (down) in MLH1"
"CDCP1",1.19690520528877e-36,-0.914443751691841,8.79024696795523e-06,-0.292795387855573,"DE (down) in both"
"CLEC3B",0.491223421376352,2.16431167026512,NA,-0.879973057370908,"Not DE"
"SLC6A20",0.915172811590776,-0.102257217308086,0.979569496776873,-0.0482064408420345,"Not DE"
"LZTFL1",0.0570471724624682,0.453648816731323,0.826781425522777,0.102428139446881,"Not DE"
"FYCO1",2.68848337985063e-07,-0.548810148431816,0.73316062015392,-0.0796898135822009,"DE (down) in MLH1"
"CCR1",0.208066959260413,-1.39192375756822,NA,-0.243106360302763,"Not DE"
"RTP3",NA,0.438402707796165,NA,-1.3213474212611,"Not DE"
"LRRC2",0.788143568996399,0.158882291837386,0.064548081775782,0.86589215326097,"Not DE"
"ELP6",0.898255261329117,0.0235394440921122,0.0419990280473273,-0.293513789472811,"DE (down) in MSH2"
"FBXO40",NA,-1.10607685769562,NA,3.32303118283967,"Not DE"
"DTX3L",0.0848484806722721,-0.163249906282266,1.77477492532471e-07,-0.489140109124316,"DE (down) in MSH2"
"ZNF148",5.560092043513e-12,-0.90431742871203,9.87399261076472e-08,-0.750602938021328,"DE (down) in both"
"NMNAT3",0.86354616347027,0.0313984951691376,0.952339306643643,-0.0525039610658217,"Not DE"
"SMIM12",0.0114962568646944,-0.332134395904892,0.157393061008287,-0.250585177582125,"DE (down) in MLH1"
"ZMYM6",0.000344175660411997,-0.507592133276498,0.899475846355753,-0.0410356278863692,"DE (down) in MLH1"
"TPRA1",0.15462172218077,-0.21324848693716,0.0713277803693181,-0.288521146368577,"Not DE"
"YEATS2",0.260525778578914,-0.152906093255873,0.958750098457192,0.0160442599957399,"Not DE"
"GRIK3",NA,-1.51214175941346,NA,-0.448666683198567,"Not DE"
"ZC3H12A",0.319784607969855,-0.154419203829884,0.408866424906557,-0.246968791698943,"Not DE"
"MEAF6",3.61999979777461e-20,-0.915833649448533,0.116133381441569,-0.222809922557242,"DE (down) in MLH1"
"SNIP1",0.0340109104894828,-0.306468338159269,0.428733265590656,0.167934954098781,"DE (down) in MLH1"
"DNALI1",0.422268178496346,-1.07690289847008,0.997375930652508,0.0139116275370469,"Not DE"
"POLR2H",0.298796211672451,0.162551077310665,0.00103752001629642,0.413820540230877,"DE (up) in MSH2"
"KLF15",0.108063090512636,-0.641991749623234,0.927870070566239,0.0718076635570196,"Not DE"
"CFAP100",NA,NA,NA,1.10950546220796,"Not DE"
"CAMK2N2",0.336503769892102,-0.192578290198297,0.742168472382675,-0.136841135493211,"Not DE"
"LIPH",0.566444419109892,-0.22141287085778,0.0113971957117715,0.716982556729946,"DE (up) in MSH2"
"TMEM41A",0.886834291884729,0.0231208372762007,0.292828096209752,0.15621486809751,"Not DE"
"RPN1",1.07555016741582e-07,-0.346573199392976,1.62470800720847e-08,-0.402313498049096,"DE (down) in both"
"SENP2",0.945251534826224,0.0140081874576409,0.168253914812439,-0.278530057386109,"Not DE"
"HEYL",6.09041993818159e-11,2.02073322203188,0.0511760401750356,0.940933124117284,"DE (up) in MLH1"
"IFT122",0.15947757873123,0.421304807675123,0.0148806787465263,-0.514170019537057,"DE (down) in MSH2"
"RHO",NA,1.68290557785691,NA,NA,"Not DE"
"RFC4",0.133724473314969,0.178703100824454,0.944478030679088,-0.0200962130867824,"Not DE"
"RPL39L",1.86591822492323e-11,-1.20520787620075,0.979281300698211,-0.0153983713795174,"DE (down) in MLH1"
"BAP1",0.602530364009623,-0.0725787759919334,0.863459607424947,-0.054128841829412,"Not DE"
"TKT",0.000591297689016436,0.294610111553374,0.567972855534357,0.0969994428713941,"DE (up) in MLH1"
"PRKCD",0.641837192607165,-0.0846246774168092,0.762826254657362,-0.102682695383168,"Not DE"
"RFT1",1.02406520537257e-07,-0.670316017410976,0.548704387513651,-0.117484353301048,"DE (down) in MLH1"
"SFMBT1",0.179142612412391,0.183242652277815,0.175653990516741,-0.279980864276369,"Not DE"
"GNL3",0.00131248837518481,0.233358681627796,0.53393270502788,0.105169128541313,"DE (up) in MLH1"
