"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"CREG1",1291.17821271659,0.0835899438304999,0.0933385714966154,0.895556279576563,0.370489794979782,0.540406518945112
"DCAF6",1732.9813676025,0.175567423465262,0.108528146213661,1.61771328075225,0.105724402531825,0.208933016167263
"GPA33",0,NA,NA,NA,NA,NA
"RXRG",0.309446415563891,1.68290557785691,4.04051270251969,0.41650792900798,0.677038366559341,NA
"TBX19",44.2177561953088,0.0415290838335797,0.427028458546065,0.0972513260005593,0.922526808923506,0.956479013645743
"UCK2",5035.97093816027,-0.119823663486628,0.0627419826075336,-1.90978446180374,0.0561609707237917,0.125720170738841
"TMCO1",3365.17846596598,0.156074843109151,0.0778043646970752,2.00599084276076,0.0448572250103333,0.104405473388506
"XCL1",0.859369185454246,-2.03374837169201,3.1730631360683,-0.64094166566506,0.52156058396897,NA
"XCL2",0,NA,NA,NA,NA,NA
"POU2F1",2411.93612986849,0.018229757719763,0.10048188894862,0.181423318276635,0.856035317231737,0.921073876597758
"MAEL",44.8127081037743,-0.959957200426317,0.448458808680472,-2.14056939421227,0.0323087791158821,0.0795052916496259
"ILDR2",2610.75374024502,-1.44555551522944,0.133720999161593,-10.8102356719798,3.07878086810988e-27,8.76978504976193e-26
"DPT",0,NA,NA,NA,NA,NA
"MGST3",976.594603828795,-0.301533965735586,0.10368569313126,-2.90815402423806,0.00363569221744601,0.0117442609186385
"ADCY10",3.93291521462711,0.00773105883192515,1.47608478844423,0.00523754386770258,0.995821063717444,0.9976527889524
"COP1",1266.23486080036,-0.0810028191959322,0.106509730956626,-0.760520362490816,0.446943602407249,0.615068030092193
"NECTIN4",1.23183894651161,1.39308188091798,2.89760515214892,0.480770086940535,0.630679912364371,NA
"UFC1",665.100180227839,-0.512233568005473,0.119700570408657,-4.27929095288946,1.8748964009174e-05,9.43082548543886e-05
"PPOX",316.584915269855,0.0259245214887401,0.171463848135558,0.151195262270356,0.87982168749368,0.934564954640242
"FCGR2A",5.87442551362258,0.836073610289377,1.08883498124613,0.767860717822019,0.442569937215364,0.610914753892556
"NUF2",2329.05135247733,0.14435447488027,0.106475531202329,1.35575256822116,0.175177907422572,0.312278296272615
"RGS5",212.527170094294,0.2434558396354,0.22914587077117,1.06244916749349,0.288031823055877,0.4520188668816
"SDHC",2041.38347504995,-0.252976449239699,0.0721656457791797,-3.50549692320061,0.00045575576908369,0.00180362703031881
"PFDN2",456.069059410137,-0.300787886161199,0.14438468698963,-2.08323952098052,0.0372293963856095,0.0894350248055067
"NR1I3",24.7084975555706,0.0621546273246544,0.519059418044189,0.119744725100746,0.904685369726273,0.946926649570559
"USP21",1000.38958905822,-0.321212377463386,0.0994810665087827,-3.22887951181171,0.00124276242322529,0.00449784793825875
"F13B",1.79757813598142,-1.58152613976016,2.02301763140602,-0.78176587055298,0.434352182041367,NA
"PRCC",2040.73868338958,-0.111859434381739,0.0861729871086745,-1.2980800380132,0.194259833035384,0.337781271798717
"FCRL5",66.5509757378814,0.105109998190086,0.35378434016121,0.297101895867383,0.766388716996141,0.8661360492063
"METTL25B",243.163787309791,0.0162994306689633,0.203276126641518,0.0801836936695851,0.936091158966131,0.9637280838164
"MRPL24",712.846662865109,-0.30255705190427,0.128567510566354,-2.35329322759282,0.018607953763876,0.0495507253636547
"PIGM",458.328333200351,0.161124840151742,0.145702550049417,1.1058477706608,0.26879241440444,0.429144865839211
"CASQ1",0.154723207781945,0.817476493946865,4.0804728567969,0.200338667266266,0.841215723376499,NA
"ISG20L2",2678.16790541386,-0.40748896896131,0.0910133567268099,-4.47724360045799,7.56129547848369e-06,4.03429775453403e-05
"CRABP2",74.3582162778162,-0.830785483048073,0.339706030402818,-2.44560122192397,0.0144610849325612,0.0398047874220459
"HDGF",17412.0193795431,-0.34073309978233,0.0538665922470104,-6.32549945279377,2.52414800695667e-10,2.25760311563682e-09
"ABL2",14209.3904043431,0.0840298826301992,0.0847375140382106,0.991649136559609,0.321368710913631,0.488501564980719
"XPR1",2839.23534864574,0.146264005301178,0.0922541648944608,1.58544609306804,0.112865015647991,0.219814123450071
"RGS16",68.7468739400404,-2.44763139883451,0.349771237369668,-6.99780638694326,2.60001041010097e-12,2.77444948133118e-11
"TOR1AIP1",3917.60738187944,-0.00736041166788213,0.0696767702307461,-0.105636521949954,0.915870746533013,0.953015297236098
"HMCN1",99.9825458221162,-0.647878791768205,0.472219009274017,-1.37198795271763,0.170067188218813,0.305283259981852
"RGL1",479.157930194006,-0.193488998207953,0.129646541693566,-1.49243470500961,0.135585222654095,0.254258460109445
"LYPLAL1",459.571844213269,-0.598149632538008,0.146582892691106,-4.08062374508113,4.49150097900603e-05,0.000212199273403309
"LHX9",55.1657202651337,-0.61470034686616,0.406374024367868,-1.51264674906904,0.130369412625688,0.246608807114031
"PRUNE1",566.665185258448,-0.411969665722641,0.120912072892837,-3.40718388053577,0.000656368915237576,0.00250939388412016
"RORC",0.480083445817697,2.31064511885018,3.99383539391047,0.578552917422008,0.562890881536806,NA
"TUFT1",1263.70499061858,0.210504729017697,0.111826961492726,1.88241481488692,0.0597797159674605,0.132404348850424
"SF3B4",3362.97723739959,-0.0478817654952795,0.0709626702839247,-0.674745824864009,0.499837264995307,0.662641618186054
"ECM1",847.58796565507,-0.339575250885343,0.101304346521004,-3.35203041672981,0.000802212045387196,0.00300872315358087
"ZNF687",1387.91752877237,-0.441725578516456,0.112315128800727,-3.93291254021691,8.39227787374591e-05,0.000378384514189544
"TARS2",1177.60929660996,-0.420498426100311,0.130508951758498,-3.2219891466022,0.0012730395734961,0.00459323968470417
"CGN",127.762872113898,-2.38663859180203,0.348853735629369,-6.84137318322328,7.84376248145733e-12,8.03345720347392e-11
"SNX27",2956.73621377585,0.0758037097826897,0.0860616667712761,0.880806898431927,0.378422345328719,0.548970096504519
"SETDB1",1109.27730075319,0.0636696529466257,0.162389927943319,0.392078829968131,0.694999969025016,0.817907088229185
"ADAMTSL4",256.97797651473,-0.122091626159217,0.208279247925811,-0.586191986840216,0.557746505965011,0.713194684510252
"MCL1",20911.9723064958,-0.424558467487396,0.0526410690070377,-8.0651566447223,7.31420226640042e-16,1.03250686612038e-14
"CTSK",237.225530694821,0.406330941282031,0.183161867113507,2.21842541619335,0.0265258397528667,0.0672036375460043
"RFX5",2073.84761933588,0.0724992621118911,0.0874596037243889,0.828945696350943,0.407135136081286,0.577611778016266
"PI4KB",3438.54298661542,-0.170415846872477,0.0745654811636144,-2.28545225234373,0.0222863231213528,0.057855558176924
"PIP5K1A",4634.19567832886,-0.0721135176398575,0.0630545211443135,-1.14366926163487,0.252760825711961,0.410523196736689
"ANP32E",7947.14592487954,0.0623117971653619,0.0648050135331712,0.961527415366821,0.336287047691992,0.504628011788347
"MINDY1",99.9499520517856,0.497236833996855,0.292134937766598,1.70207931238311,0.0887405014243829,0.18266740601236
"ANXA9",1.69487622328495,0.397173610227158,2.29918926832555,0.172745069620306,0.862851815860639,NA
"SELENBP1",61.964960417133,4.35782540452912,0.626108376396907,6.96017745299509,3.39844391724047e-12,3.59372153101692e-11
"CERS2",10113.1948855845,0.231292341794788,0.0556756674232373,4.15428054120198,3.26312627208937e-05,0.000157640033622789
"ENSA",2655.39716651255,0.0136183674328616,0.0724770487837172,0.18789903371343,0.850955800231673,0.917743506938614
"SEMA6C",81.1827595893308,1.91346134865618,0.450461549483426,4.24777952935267,2.15899701149795e-05,0.000107735299480626
"MRPL9",2019.49335531437,0.108048522366342,0.0876528048775696,1.23268756222075,0.217692354007577,0.366574985310259
"ARNT",1382.5963561975,0.311518687719591,0.0902487543071496,3.45177825567961,0.000556905200418012,0.00216311110595218
"POGZ",2765.6111819527,0.0250465312268905,0.156337261232324,0.160208328004865,0.872716969333458,0.930901266217934
"C1orf56",81.4571536268853,0.619697454541346,0.316790416864496,1.95617487635813,0.0504445570342274,0.115003643776955
"OAZ3",30.1837229010784,0.1586677132725,0.479439624809199,0.330944096111465,0.74068671303817,0.848768923625601
"HORMAD1",1.11709138672595,0.299853439853142,2.40608823604488,0.124622794526455,0.900822181657274,NA
"GOLPH3L",938.074896195429,0.0184548690169982,0.12273584945275,0.150362498807676,0.88047862646693,0.934755504949052
"GABPB2",782.029490633939,0.455858386718385,0.130451925809256,3.49445501774296,0.000475030651151067,0.00187189768923318
"SYT14",2.91126670810972,-0.422708570975381,1.55498049820402,-0.271841718570491,0.785743725894753,0.878236447136516
"KCNH1",30.2500569299294,0.469250348819121,0.520890674559012,0.900861489248949,0.367661969271025,0.537307426404312
"DTL",4044.15395629295,-0.0239222438562864,0.109400427477966,-0.218666822495776,0.826909595338036,0.902223518761978
"DYRK3",2156.80389488691,-0.361567877915225,0.0933842837419954,-3.87182792892832,0.000108022201892785,0.000478932946081154
"EIF2D",1677.70678272775,0.0263145290474294,0.0815192551377943,0.322801392173533,0.746845658603382,0.852576226409367
"INTS7",3068.83669193612,-0.0691978265903443,0.0777898148045151,-0.889548673746526,0.373708276544395,0.543972416785468
"VASH2",116.652932219474,0.248008350399088,0.407978415088365,0.607895764155491,0.543256609122476,0.700221392246563
"TAF1A",759.46462509361,-0.308377794441067,0.112770378460958,-2.73456379813278,0.00624629895671968,0.0190326761431586
"SMYD2",2210.82966698011,-0.29914384785194,0.0725467318165887,-4.1234641500906,3.73216570076982e-05,0.0001788732265913
"SUSD4",59.635696933506,0.934922525291442,0.568220418326371,1.64535186547001,0.0998972698078719,0.200101950863158
"DUSP10",1013.94391861614,-0.903722559997624,0.106712090389953,-8.46879258662436,2.4794973794248e-17,3.86322397547791e-16
"HHIPL2",35.1835486153864,-0.380505185667495,0.613721112696794,-0.619996897280414,0.535259829670976,0.693435170154722
"TP53BP2",3717.01444838299,-0.262155963021425,0.0714111103364176,-3.67108089744591,0.000241526871866827,0.00100090421435027
"ATP8B2",1562.9972012846,-0.448691969054169,0.119863365277331,-3.74336201904577,0.000181574329982597,0.000770255575535636
"FLG2",5.41458051157966,0.45958135635874,1.12683407011311,0.40785184664554,0.683382446992894,0.809383820062007
"CRNN",0.514169136334109,-1.05563847727381,4.03682078930259,-0.261502437777572,0.793705069833513,NA
"ADAM15",4911.61401579524,0.126432636850201,0.0683904548086627,1.84868834699118,0.0645028273093059,0.141263201241252
"JTB",3102.11028088184,0.386881286199476,0.108448626115654,3.56741528276155,0.000360519880981385,0.00145191038227494
"RAB13",892.318851534929,-0.319579290360785,0.110526392190111,-2.89142967600981,0.00383493408795183,0.0123193139454859
"S100A8",0.825130177205774,-0.788781988372737,3.24046342164186,-0.243416414795721,0.807682828991211,NA
"TPM3",16818.2828753023,-0.122665945873482,0.058238237852808,-2.10627845889688,0.0351801713322339,0.0854111771189406
"NUP210L",4.73079619859382,1.01699283597769,1.23402338912098,0.824127682622052,0.409867012333643,0.580370582835886
"SNAPIN",647.910806717159,-0.175923800461103,0.127776626819326,-1.37680736172396,0.168571814200027,0.303167616020138
"SLC27A3",4.33332701565074,-5.62888341166181,2.56762783364297,-2.19225050371708,0.0283614235679567,0.0711362950202425
"S100A7",0,NA,NA,NA,NA,NA
"UBAP2L",7713.97041264345,-0.101247267965709,0.0857861430059132,-1.18022869915868,0.237909267527312,0.391320110135004
"SLC39A1",4610.45416406825,-0.0185442881836334,0.0976943115707788,-0.189819528747057,0.849450552383332,0.916795225874298
"HAX1",1568.42310832435,0.137308769175468,0.0818707243968916,1.67714125149088,0.0935148638495495,0.190178631353371
"CREB3L4",75.531217736147,-0.121112985636973,0.307837593983313,-0.393431432690895,0.694000857664509,0.817333315918632
"EFNA3",25.7046998807363,-0.204743645584637,0.511351738769377,-0.400396889384546,0.688864214971274,0.813628264658611
"AQP10",1.01625905635185,-2.35694987088454,3.4664029054114,-0.679941119136817,0.496541744180874,NA
"KCNN3",18.4707452389063,0.532278282221211,0.633776219865852,0.839852089013179,0.400991323532175,0.57165984028861
"C1orf43",5289.930466542,-0.100008231086374,0.0661095345828127,-1.51276562023135,0.130339204562418,0.246600553232538
"GATAD2B",3361.7795880158,-0.333027512062032,0.068980825929138,-4.82782726324763,1.38030738564663e-06,8.16248395112365e-06
"ILF2",9701.29084612158,-0.0681557905601013,0.0672204387353601,-1.01391469383923,0.310623459314071,0.476620158673371
"RIT1",687.725527725559,0.304874967870485,0.12405392740384,2.4576002892517,0.0139868751632906,0.0386629963816975
"INTS3",2462.43951146687,-0.489938276026486,0.0768414527181386,-6.37596321641164,1.81816563840885e-10,1.6539472616478e-09
"PKLR",0,NA,NA,NA,NA,NA
"HCN3",86.7538056253471,0.380653735093589,0.300644363248116,1.26612629946247,0.205467868267912,0.351308277537558
"FLG",74.8393916570202,3.15697238239708,0.374338621587222,8.4334669209693,3.35572567862323e-17,5.17795248479397e-16
"ACTA1",4.34556177675,0.962119738101464,1.20052943767923,0.801412866611047,0.42289266884384,0.592029524847099
"C1orf131",157.749396503014,-0.0804644871533563,0.220832678206446,-0.364368569936619,0.715582802247393,0.831055821680958
"GALNT2",5827.3714883911,0.104431243357558,0.0705996344382936,1.47920374076206,0.139085870090961,0.25954917889665
"TTC13",1147.3729877728,0.27023601085684,0.110030378018176,2.45601274597276,0.014048817446557,0.0388037036968787
"SCCPDH",1437.98789720568,-0.308237511635883,0.0863829034074358,-3.56826987143558,0.000359346277461591,0.00144851165742832
"LYST",957.159393486786,0.68772181997555,0.144260493424504,4.76722215244228,1.86783320651446e-06,1.08197655255411e-05
"MAP3K21",864.727676242623,-0.224393871954218,0.11114292453268,-2.01896677541751,0.0434906728803532,0.101760038237219
"CEP170",6163.01516552718,-0.893591197094081,0.0888593414175941,-10.0562437537619,8.6225666835655e-24,2.05340934232606e-22
"ACP1",1406.36212197486,-0.471353445908309,0.0981076312802857,-4.80445241371377,1.55175600086023e-06,9.09980370874826e-06
"SNAP47",1409.92132905861,0.084418727649507,0.0917730628452887,0.919863901587554,0.357643884982866,0.527544869497786
"SRP9",7686.73344706166,-0.224710097503665,0.0631080499939317,-3.56072002740178,0.000369839257964665,0.00148739701572746
"NVL",1768.75601674956,0.158090222002938,0.116667791271679,1.35504598381228,0.175402906822621,0.312520892883978
"SDE2",1940.35617234507,0.304173249644375,0.10304625049065,2.95181288204148,0.00315914307281814,0.0103779326177157
"DEGS1",3981.3797801034,0.284083856833794,0.0690864766082246,4.1120038360731,3.92239780357961e-05,0.000187326471189977
"FBXO28",4319.28148066637,-0.426948875970928,0.0720792146535034,-5.92332863257933,3.15489474139194e-09,2.5555395069012e-08
"ARF1",13516.9313434323,-0.129282414847352,0.0521328289929752,-2.47986570736019,0.0131431873252053,0.0365608605952015
"LEFTY2",0.321864665096311,1.7322442211216,4.03608793805201,0.429188919495559,0.667785746045012,NA
"CNIH4",2121.84532284646,0.407193250418981,0.0796898527493143,5.10972522059886,3.22627688991276e-07,2.06865437213487e-06
"ITPKB",306.684596551516,-0.755355661634059,0.217644286731097,-3.47059724369109,0.000519302270057053,0.00202996828208468
"GUK1",1296.59611784449,0.0426337350941361,0.182301745985908,0.233863558813263,0.815090904612972,0.895830320090862
"CDC42BPA",6252.98990643796,0.213754292053725,0.074455213708413,2.87091100014628,0.00409290742373745,0.0130597036986539
"CNIH3",57.9816277812454,0.659405223912547,0.474337374028392,1.39016080118763,0.164480053666074,0.297370326425394
"C1orf35",322.291668358055,0.291318388482705,0.169857916428873,1.71507101115709,0.0863322084180045,0.178609601288573
"MBOAT2",3177.64256743768,-0.856774457006123,0.0791670341027555,-10.8223639639457,2.69728996985236e-27,7.70810914148866e-26
"PARP1",9974.85146498196,-0.153006890282639,0.0536103533346894,-2.85405487494956,0.0043165074612409,0.0137158956122417
"PSEN2",2146.59793095723,0.0422031654384998,0.112445056799217,0.375322549873029,0.707420597539207,0.825944697714929
"PYCR2",2162.92643310414,0.0848280782452152,0.087028574556581,0.974715243555607,0.329701529428984,0.49702909125194
"LBR",9080.33679635938,0.198198763525897,0.0602667025313532,3.28869434034135,0.00100653268680968,0.00371555513561477
"WNT9A",77.2507366372694,2.03882656707342,0.327356123437101,6.22816077385877,4.71942634497096e-10,4.14305284779543e-09
"EPHX1",394.101824304696,1.22887297999947,0.141264885662679,8.69906894579483,3.34618185978744e-18,5.56904793425798e-17
"REN",1.95223608636019,0.32292656904669,1.75946709592992,0.183536577520375,0.854377021474421,NA
"SOX13",935.439721419433,0.109857259197716,0.0979877793052798,1.12113224706784,0.262231574155056,0.421255208221399
"ETNK2",277.197267557086,-1.12838063556606,0.207734311207661,-5.43184526911435,5.5774275081251e-08,3.92878911644483e-07
"PPFIA4",41.2712758371527,1.565512282752,0.819337776315724,1.91070438591463,0.0560425808681831,0.125551097356063
"PLEKHA6",835.625054072159,-0.154998133488335,0.155536176105614,-0.996540723639022,0.318987490637055,0.485722158026879
"PTPN7",6.52716838713329,-0.00686256749566188,0.994958784062343,-0.00689733846827557,0.994496763760064,0.996992791231711
"SYT2",9.48985847239553,1.83639442039494,0.968650562558856,1.89582754749431,0.0579828519478863,0.129062819103254
"ARL8A",483.639926574019,0.0380218548989685,0.13826021041529,0.275002148374885,0.783314587758902,0.876472520523505
"OSR1",248.906103320199,-1.10475635309238,0.199391327182283,-5.5406439623245,3.01361373719683e-08,2.17870265040042e-07
"GDF7",3.10420351910112,0.952060060029468,1.78554182386649,0.533205129839993,0.593891590876995,0.741166192689478
"PDIA6",6842.60380384452,-0.741240239339667,0.0633496312377266,-11.7007822280461,1.2628399419421e-31,4.38624742680482e-30
"RHOB",682.988972882886,0.128634350830368,0.118456615423385,1.08591951889394,0.277514600475667,0.439200279456088
"ATP6V1C2",10.5273294295782,-1.17553010019674,0.937706818373947,-1.25362221662758,0.209979352141709,0.357007556727342
"HNRNPLL",1723.25524789553,-0.244517631937806,0.0955785430354268,-2.55829001125466,0.0105188327456877,0.0302369129057019
"GALM",194.495709695668,-0.671862887834822,0.207637109903441,-3.23575534328744,0.00121321320937864,0.00439996330062516
"CAMKMT",213.194415531273,-0.406537981919571,0.18267713627716,-2.2254453414617,0.0260513565732531,0.0661541094892247
"ABCG8",18.4453924181932,0.889546667851815,0.651891952550138,1.36456151110931,0.172390908805907,0.308436345542483
"EML4",4623.41487719237,-0.810073853389341,0.066161410517861,-12.2439024054763,1.81110637660078e-34,7.08380781058261e-33
"CALM2",16907.6732369611,-0.378421569801762,0.0506482153363512,-7.47156770063253,7.92449795824842e-14,9.58520658060674e-13
"CHAC2",526.684376934495,-0.356341989571286,0.130731237482981,-2.72576008941761,0.00641536099296107,0.0194934248705551
"RPS27A",9286.27456907887,-0.480268213780989,0.0862783681574731,-5.56649626131565,2.59912355222305e-08,1.89227822826513e-07
"WDPCP",2346.99473173601,-0.0208278447599155,0.105759201512751,-0.196936478925707,0.843877246589944,0.913135242508205
"VPS54",1315.43776910596,-0.235425402281002,0.0924570537140486,-2.54632170098266,0.0108864809783023,0.0311764548140237
"REG3G",0,NA,NA,NA,NA,NA
"ASXL2",4648.14416666314,-0.667615088669972,0.0765594290083772,-8.72022032187467,2.77660971313639e-18,4.64309378766622e-17
"ETAA1",499.657119364279,-0.805438450695499,0.136638428040976,-5.89467005909904,3.75430774082211e-09,3.01012584602868e-08
"SNRPG",1548.57780744882,-0.612937290916323,0.0944014248635288,-6.49288177379117,8.42097735496419e-11,7.88065372808816e-10
"ABHD1",7.15589232459265,1.27748010967318,0.96357845795506,1.32576657264038,0.184917028491726,0.324758524906463
"MEIS1",89.1309058810094,-1.38942682089348,0.382105827135075,-3.63623562433219,0.000276651295621665,0.00113628102840635
"TRIM43",0,NA,NA,NA,NA,NA
"CIAO1",3188.60571264944,-0.421104599941923,0.136097542170169,-3.09413816904494,0.00197385538288464,0.0068073995985474
"ZNF514",429.965474721196,-0.819428063098583,0.150818452206457,-5.43320827863198,5.53497384679234e-08,3.90201224859107e-07
"SNRNP200",16685.9817463533,-0.694339735496282,0.0551739314374919,-12.5845615385034,2.56764483517824e-36,1.0770013837293e-34
"MRPS5",993.377931136773,-0.380116993469685,0.104234365967589,-3.64675306403149,0.000265574917894374,0.0010943679207488
"ANKRD53",2.54104068219628,0.892452687566641,2.15830567990449,0.413496890582309,0.679242600095377,0.806663083308394
"TPRKB",680.917023523059,-0.77521197607214,0.117913687676295,-6.57440193203274,4.88491128478614e-11,4.66082062052749e-10
"NAT8",0,NA,NA,NA,NA,NA
"EXOC6B",1264.52047711443,-0.696244470382152,0.117387001380606,-5.93118882153491,3.00749105539894e-09,2.44706737493687e-08
"SFXN5",443.176763776083,-0.705809105331431,0.160449135750338,-4.39895859850367,1.0877157264193e-05,5.67763703350734e-05
"TEX261",4629.00666137508,-0.897025551025144,0.0689874841000244,-13.0027288678125,1.18054271474252e-38,5.50345841156492e-37
"DQX1",11.7773683376338,-1.12998675340123,0.860748225585269,-1.31279591384913,0.189251727302153,0.33097592764307
"DUSP11",94.7959267250537,-0.0158106199154932,0.335119291686935,-0.0471790801296612,0.962370500590626,0.97755528539361
"ST6GAL2",21.5136889527189,0.404195355972318,0.592136910853663,0.682604560809431,0.494856751371971,0.658412480237356
"NPHP1",85.0462117047214,0.377294716461893,0.313619089589262,1.20303492034246,0.228962807544787,0.380531692300314
"MALL",261.553925040848,1.59275926959416,0.179854583063109,8.85581697429016,8.3073094121322e-19,1.43701735155732e-17
"THNSL2",2.55612988924002,-2.49735956234665,1.82089754338492,-1.37149922104032,0.170219386179095,0.305452900969735
"RALB",1036.89469025825,-0.41723301766796,0.0976614013091987,-4.2722407427576,1.93518485037025e-05,9.72294846919874e-05
"C1QL2",0,NA,NA,NA,NA,NA
"TMEM177",284.120427461022,0.0514406938376268,0.175147926487733,0.293698560235194,0.768988254584216,0.867957650396096
"NT5DC4",2.56309894521641,-4.73790098066566,2.58957105616913,-1.82960840923,0.0673085153800778,0.14615111907646
"RABL2A",103.006088720464,1.01749556034322,0.311857055318512,3.26269854406214,0.00110356840432869,0.00404319672838789
"SLC20A1",13841.3477549653,0.268822929293831,0.0578466514497844,4.64716491890964,3.36528114800944e-06,1.88179497856398e-05
"FBLN7",57.3700445461783,-0.557626507796497,0.406442166214736,-1.37197012059493,0.1700727396007,0.305283259981852
"SNRPA1P1",0.160027815272566,0.817476493946864,4.0804728567969,0.200338667266266,0.841215723376499,NA
"ZC3H8",387.534825227833,0.166460875566011,0.248230400377841,0.670590206971565,0.502481622830474,0.664643224297854
"LIPT1",236.278309649068,-0.312607307820658,0.186442558585857,-1.67669501100899,0.093602136702935,0.190251605919743
"TRIM43CP",0,NA,NA,NA,NA,NA
"CNGA3",0.30944641556389,1.68290557785691,4.04051270251969,0.41650792900798,0.677038366559341,NA
"FAHD2B",167.839083305949,0.0418843287463995,0.208020916703848,0.201346717484323,0.840427475203938,0.910522070057355
"LYG1",10.9610682462355,-2.92928847990929,0.992720133109652,-2.95076969048006,0.00316983179272186,0.0104081264633539
"AFF3",2095.62000860384,-4.0811074746885,0.140433551359016,-29.0607724094025,1.12483289890689e-185,6.8168752407892e-183
"UBXN4",3521.06612563068,-0.113227259733632,0.0807142009198708,-1.40281708104921,0.160671392103914,0.291805282238948
"NXPH2",0,NA,NA,NA,NA,NA
"SPOPL",1782.64376681857,-0.0255362285802557,0.114864319084818,-0.222316458093477,0.824067540957798,0.900734136333162
"THSD7B",1.34202907493393,-0.851852383564022,2.46120783325677,-0.346111519739809,0.729258906360526,NA
"GPR17",66.8436234059289,-1.12389356918196,0.354548402404207,-3.16992986447209,0.0015247573656972,0.00540165504981422
"POLR2D",3253.42173702602,0.117228977993777,0.0787132084837114,1.48931774287966,0.136403717676093,0.255547952047473
"AMMECR1L",1490.25668895812,-0.267180831188138,0.0847902426816639,-3.15107992073145,0.00162667972506033,0.00571663590640578
"GALNT13",540.581344483073,-0.0909108187117075,0.187160908591982,-0.485736147551498,0.627154251266094,0.767993029961093
"PKP4",5548.40548071502,0.232730405518258,0.0626010564072735,3.71767536963189,0.000201064407856106,0.000845586735599681
"SCN1A",6.73922979000894,0.831193567738206,1.2237070875464,0.679242260012398,0.496984374703488,0.660104321751346
"SLC4A10",0,NA,NA,NA,NA,NA
"SCRN3",646.309592512972,0.157802320176611,0.129962656098953,1.21421279707042,0.224666474997088,0.375144163045418
"LNPK",2497.23059906357,0.598354411821538,0.094161371652376,6.35456346186774,2.09019342964915e-10,1.89454097607447e-09
"ZNF385B",32.4338244025388,0.315827432030525,0.586858098973837,0.538166607196478,0.590462031499144,0.738339915433048
"TMEFF2",1.63642742794931,1.08920723203678,2.05476529623908,0.530088392105124,0.596050646846018,NA
"CDCA7",1709.5964927971,0.658779629225471,0.0886600399547047,7.43040077087754,1.08269131922241e-13,1.29444217247169e-12
"DLX1",13.9289726337461,0.491005836670604,0.714669450349772,0.687039073001228,0.492058106373491,0.655746658105677
"UBR3",1919.17483393331,0.273478756410269,0.101308590588103,2.69946264993627,0.00694515511372866,0.0208901422426461
"PHOSPHO2",95.338602819646,0.192045993050046,0.270882193567376,0.708964995154911,0.478346199741921,0.643716268029423
"GULP1",734.966773553757,0.157882643891126,0.128949042645131,1.22438011676923,0.220808866449456,0.370367992732315
"FAM171B",567.783361658849,-0.179964859427197,0.128708421999309,-1.3982368568559,0.162041952274395,0.293899619321206
"HSPD1",17748.1166689587,0.203558160315986,0.0594086405871598,3.42640663553547,0.000611623987902913,0.00235265738397761
"CCDC150",310.40054943184,0.464713077210169,0.276283436577989,1.68201569723486,0.0925657960798118,0.188728986786855
"METTL21A",102.655371364649,-0.0911329244545889,0.329782220932832,-0.276342745818157,0.782284827211559,0.876045357349506
"UNC80",275.569138095685,0.207991806200273,0.17325263563561,1.20051164264957,0.229940693704651,0.381894508775206
"PTH2R",17.0856319054007,1.09126010300185,0.700346156329151,1.55817247391157,0.119192368232058,0.229542611404605
"CPO",0.677893243816848,-1.6138837100802,3.46665338723425,-0.465545161227608,0.641541103799586,NA
"NBEAL1",1812.31312477053,0.291296066556806,0.102239866332648,2.84914365604747,0.00438370818838153,0.0139168481594663
"KANSL1L",358.887342390807,0.393414297997532,0.249701707355032,1.57553707647727,0.115132527342282,0.223240751107745
"SPAG16",181.781134034475,0.861537288645807,0.253495098471764,3.39863490000289,0.000677230554373629,0.00258073005054565
"ABCA12",0.664794013412635,0.304430969137982,3.99886651635324,0.0761293151179269,0.939316217718998,NA
"SUMF1",647.504269352947,0.406298606102659,0.126766989925877,3.20508206702889,0.0013502397623935,0.00483604316773299
"NYAP2",0,NA,NA,NA,NA,NA
"RHBDD1",788.599494766539,-0.265373668167422,0.110442056578242,-2.40283164212376,0.0162686754056001,0.0440354181816451
"ACKR3",0.52087897584689,-1.07566582477793,4.03454206162787,-0.266614105974623,0.789766293667209,NA
"TRPM8",4.72320034213474,-0.825866040119698,1.45604737617893,-0.567197231100405,0.57058018904356,0.723725954275445
"HES6",156.133532239551,1.02009650523573,0.293913402329467,3.47073830982445,0.000519029555590303,0.00202935360166843
"ESPNL",1.74255775374263,-3.21168957678958,2.22790144736764,-1.44157614358765,0.149421982479349,NA
"ANKMY1",575.280711318766,-0.0966895902535472,0.175567411529759,-0.550726296019682,0.58182131559118,0.73201443349667
"COPS7B",1409.50211299456,-0.279155644867869,0.0934637376416551,-2.98678024131847,0.00281932306043596,0.00938617215138511
"DIS3L2",1041.63655163519,-0.128082534522671,0.113865517837483,-1.12485796363284,0.260649227460552,0.419684668847033
"CPNE9",0.520139880797439,-2.57246901815416,3.99569218582827,-0.643810608654508,0.51969825365468,NA
"FANCD2",3164.19748239824,0.0877712922840154,0.0878202934784058,0.999442028801663,0.31758060858635,0.484007062270333
"TAMM41",131.552832656892,-0.565437434497121,0.283590877299324,-1.99384916708838,0.0461685405535626,0.106947686862905
"VGLL4",1200.26919997203,0.110822122727181,0.0955681925800218,1.15961304420806,0.246206387718382,0.401845956923344
